sale_id,date,product_code,quantity,unit_price,discount_pct,discount_value,total,payment_type,seller_name
3397,2025-06-23,P005,2,180,5.76,20.74,339.26,cartao_credito,Carla
3398,2025-06-24,P002,3,50,8.82,13.23,136.77,cartao_credito,Carla
3399,2025-06-24,P001,1,3500,8.86,310.1,3189.9,dinheiro,Ana
3400,2025-06-24,P001,3,3500,13.29,1395.45,9104.55,cartao_credito,Ana
3401,2025-06-24,P004,3,900,9.06,244.62,2455.38,pix,Carla
3402,2025-06-24,P002,2,50,5.69,5.69,94.31,pix,Ana
3403,2025-06-24,P004,1,900,5.71,51.39,848.61,dinheiro,Carla
3404,2025-06-24,P005,1,180,6.25,11.25,168.75,dinheiro,Diego
3405,2025-06-24,P002,3,50,4.62,6.93,143.07,dinheiro,Bruno
3406,2025-06-25,P001,2,3500,12.19,853.3,6146.7,cartao_credito,Carla
3407,2025-06-25,P002,2,50,7.97,7.97,92.03,pix,Carla
3408,2025-06-25,P002,3,50,5.01,7.51,142.49,dinheiro,Carla
3409,2025-06-25,P003,1,250,6.59,16.48,233.53,cartao_credito,Diego
3410,2025-06-25,P005,3,180,6.73,36.34,503.66,cartao_credito,Carla
3411,2025-06-26,P002,1,50,4.13,2.06,47.94,pix,Ana
3412,2025-06-26,P001,1,3500,6.83,239.05,3260.95,cartao_credito,Bruno
3413,2025-06-26,P004,3,900,1.28,34.56,2665.44,dinheiro,Carla
3414,2025-06-26,P003,2,250,4.08,20.4,479.6,dinheiro,Carla
3415,2025-06-27,P005,3,180,5.37,29.0,511.0,cartao_credito,Bruno
3416,2025-06-27,P003,3,250,2.58,19.35,730.65,cartao_credito,Carla
3417,2025-06-27,P005,1,180,7.59,13.66,166.34,dinheiro,Ana
3418,2025-06-28,P003,2,250,6.3,31.5,468.5,dinheiro,Carla
3419,2025-06-28,P002,1,50,14.75,7.38,42.62,cartao_credito,Carla
3420,2025-06-29,P003,2,250,9.36,46.8,453.2,pix,Bruno
3421,2025-06-29,P004,1,900,6.87,61.83,838.17,pix,Bruno
3422,2025-06-29,P001,1,3500,1.3,45.5,3454.5,pix,Diego
3423,2025-06-29,P002,3,50,0.08,0.12,149.88,cartao_credito,Carla
3424,2025-06-29,P005,1,180,9.46,17.03,162.97,pix,Bruno
3425,2025-06-29,P001,3,3500,6.41,673.05,9826.95,dinheiro,Bruno
3426,2025-06-29,P001,1,3500,4.44,155.4,3344.6,pix,Diego
3427,2025-06-30,P003,1,250,5.4,13.5,236.5,cartao_credito,Bruno
3428,2025-06-30,P005,3,180,1.29,6.97,533.03,pix,Diego
3429,2025-06-30,P004,3,900,4.5,121.5,2578.5,dinheiro,Ana
3430,2025-06-30,P003,3,250,0.74,5.55,744.45,pix,Bruno
3431,2025-06-30,P004,3,900,2.97,80.19,2619.81,cartao_credito,Bruno
3432,2025-06-30,P005,3,180,7.76,41.9,498.1,cartao_credito,Carla
3433,2025-06-30,P002,2,50,1.63,1.63,98.37,dinheiro,Bruno
3434,2025-07-01,P002,1,50,9.54,4.77,45.23,pix,Diego
3435,2025-07-01,P001,2,3500,4.63,324.1,6675.9,cartao_credito,Carla
3436,2025-07-01,P001,1,3500,5.63,197.05,3302.95,dinheiro,Bruno
3437,2025-07-01,P005,2,180,11.94,42.98,317.02,cartao_credito,Diego
3438,2025-07-01,P001,3,3500,0.79,82.95,10417.05,pix,Carla
3439,2025-07-01,P005,2,180,1.92,6.91,353.09,pix,Diego
3440,2025-07-01,P001,2,3500,5.51,385.7,6614.3,pix,Bruno
3441,2025-07-01,P004,3,900,7.13,192.51,2507.49,dinheiro,Ana
3442,2025-07-01,P003,1,250,2.09,5.22,244.78,cartao_credito,Ana
3443,2025-07-01,P003,3,250,3.37,25.28,724.73,dinheiro,Ana
3444,2025-07-01,P004,3,900,0.36,9.72,2690.28,pix,Diego
3445,2025-07-02,P004,1,900,2.78,25.02,874.98,cartao_credito,Ana
3446,2025-07-02,P005,2,180,7.41,26.68,333.32,dinheiro,Bruno
3447,2025-07-02,P005,1,180,4.48,8.06,171.94,pix,Carla
3448,2025-07-02,P002,3,50,4.12,6.18,143.82,pix,Diego
3449,2025-07-02,P002,3,50,11.99,17.98,132.01,cartao_credito,Ana
3450,2025-07-02,P002,1,50,3.63,1.81,48.19,pix,Ana
3451,2025-07-02,P005,3,180,4.49,24.25,515.75,dinheiro,Carla
3452,2025-07-02,P002,3,50,11.04,16.56,133.44,cartao_credito,Ana
3453,2025-07-02,P004,1,900,1.34,12.06,887.94,pix,Bruno
3454,2025-07-03,P001,1,3500,6.13,214.55,3285.45,cartao_credito,Carla
3455,2025-07-03,P002,2,50,3.02,3.02,96.98,pix,Diego
3456,2025-07-03,P005,1,180,6.13,11.03,168.97,cartao_credito,Bruno
3457,2025-07-03,P002,3,50,1.5,2.25,147.75,dinheiro,Bruno
3458,2025-07-03,P001,1,3500,13.01,455.35,3044.65,cartao_credito,Carla
3459,2025-07-03,P005,1,180,2.43,4.37,175.63,dinheiro,Diego
3460,2025-07-03,P005,3,180,1.6,8.64,531.36,cartao_credito,Bruno
3461,2025-07-03,P002,3,50,6.42,9.63,140.37,pix,Carla
3462,2025-07-03,P002,1,50,4.33,2.17,47.84,dinheiro,Carla
3463,2025-07-03,P003,2,250,5.71,28.55,471.45,pix,Ana
3464,2025-07-04,P005,2,180,9.82,35.35,324.65,dinheiro,Bruno
3465,2025-07-04,P002,3,50,9.05,13.58,136.43,dinheiro,Ana
3466,2025-07-04,P005,1,180,7.85,14.13,165.87,pix,Carla
3467,2025-07-04,P001,3,3500,0.27,28.35,10471.65,pix,Bruno
3468,2025-07-05,P002,1,50,7.82,3.91,46.09,dinheiro,Carla
3469,2025-07-05,P001,1,3500,4.15,145.25,3354.75,dinheiro,Ana
3470,2025-07-06,P002,2,50,7.89,7.89,92.11,cartao_credito,Bruno
3471,2025-07-06,P005,1,180,4.03,7.25,172.75,dinheiro,Diego
3472,2025-07-06,P003,2,250,9.5,47.5,452.5,pix,Diego
3473,2025-07-06,P001,1,3500,4.58,160.3,3339.7,dinheiro,Bruno
3474,2025-07-06,P003,2,250,5.58,27.9,472.1,dinheiro,Carla
3475,2025-07-06,P001,2,3500,7.72,540.4,6459.6,cartao_credito,Carla
3476,2025-07-07,P005,3,180,1.02,5.51,534.49,cartao_credito,Bruno
3477,2025-07-07,P002,2,50,7.1,7.1,92.9,dinheiro,Ana
3478,2025-07-07,P005,3,180,0.88,4.75,535.25,pix,Bruno
3479,2025-07-07,P005,1,180,5.54,9.97,170.03,dinheiro,Carla
3480,2025-07-07,P001,1,3500,0.3,10.5,3489.5,cartao_credito,Ana
3481,2025-07-07,P005,1,180,12.29,22.12,157.88,cartao_credito,Bruno
3482,2025-07-08,P002,2,50,15.0,15.0,85.0,cartao_credito,Diego
3483,2025-07-08,P003,3,250,10.57,79.28,670.73,cartao_credito,Diego
3484,2025-07-08,P004,3,900,7.83,211.41,2488.59,pix,Ana
3485,2025-07-08,P004,1,900,9.24,83.16,816.84,cartao_credito,Diego
3486,2025-07-08,P001,1,3500,3.1,108.5,3391.5,dinheiro,Diego
3487,2025-07-08,P003,1,250,4.29,10.72,239.28,cartao_credito,Ana
3488,2025-07-08,P001,2,3500,0.88,61.6,6938.4,dinheiro,Diego
3489,2025-07-08,P003,2,250,10.15,50.75,449.25,cartao_credito,Diego
3490,2025-07-08,P003,1,250,8.64,21.6,228.4,pix,Carla
3491,2025-07-09,P001,1,3500,7.83,274.05,3225.95,cartao_credito,Carla
3492,2025-07-09,P003,3,250,8.22,61.65,688.35,pix,Diego
3493,2025-07-09,P003,3,250,3.11,23.32,726.67,pix,Carla
3494,2025-07-09,P001,1,3500,0.23,8.05,3491.95,pix,Diego
3495,2025-07-09,P005,1,180,6.95,12.51,167.49,dinheiro,Carla
3496,2025-07-09,P002,2,50,4.21,4.21,95.79,cartao_credito,Carla
3497,2025-07-09,P001,3,3500,7.19,754.95,9745.05,dinheiro,Diego
3498,2025-07-10,P005,2,180,5.24,18.86,341.14,pix,Diego
3499,2025-07-10,P002,3,50,6.88,10.32,139.68,cartao_credito,Bruno
3500,2025-07-10,P001,2,3500,6.64,464.8,6535.2,cartao_credito,Diego
3501,2025-07-10,P002,3,50,0.69,1.03,148.97,dinheiro,Carla
3502,2025-07-10,P003,3,250,8.8,66.0,684.0,cartao_credito,Diego
3503,2025-07-10,P004,2,900,2.36,42.48,1757.52,pix,Bruno
3504,2025-07-10,P001,2,3500,7.42,519.4,6480.6,cartao_credito,Diego
3505,2025-07-10,P005,3,180,3.89,21.01,518.99,dinheiro,Bruno
3506,2025-07-10,P003,1,250,4.7,11.75,238.25,dinheiro,Diego
3507,2025-07-10,P002,1,50,9.13,4.57,45.44,pix,Bruno
3508,2025-07-10,P002,1,50,8.59,4.29,45.7,dinheiro,Ana
3509,2025-07-11,P003,2,250,10.9,54.5,445.5,cartao_credito,Ana
3510,2025-07-11,P004,2,900,9.29,167.22,1632.78,dinheiro,Diego
3511,2025-07-11,P003,3,250,1.87,14.03,735.98,dinheiro,Diego
3512,2025-07-11,P005,1,180,8.02,14.44,165.56,cartao_credito,Ana
3513,2025-07-11,P005,1,180,1.68,3.02,176.98,pix,Diego
3514,2025-07-11,P002,2,50,7.86,7.86,92.14,pix,Bruno
3515,2025-07-11,P002,3,50,4.17,6.25,143.75,cartao_credito,Carla
3516,2025-07-11,P005,3,180,1.26,6.8,533.2,cartao_credito,Ana
3517,2025-07-11,P002,3,50,1.6,2.4,147.6,pix,Ana
3518,2025-07-11,P001,3,3500,9.09,954.45,9545.55,pix,Carla
3519,2025-07-11,P004,3,900,3.94,106.38,2593.62,pix,Bruno
3520,2025-07-12,P005,1,180,6.1,10.98,169.02,dinheiro,Bruno
3521,2025-07-12,P005,1,180,13.76,24.77,155.23,cartao_credito,Ana
3522,2025-07-12,P002,2,50,9.0,9.0,91.0,cartao_credito,Ana
3523,2025-07-12,P004,3,900,13.55,365.85,2334.15,cartao_credito,Carla
3524,2025-07-12,P003,2,250,1.53,7.65,492.35,cartao_credito,Carla
3525,2025-07-12,P003,2,250,2.81,14.05,485.95,pix,Bruno
3526,2025-07-12,P001,3,3500,4.1,430.5,10069.5,dinheiro,Bruno
3527,2025-07-12,P005,1,180,0.64,1.15,178.85,pix,Ana
3528,2025-07-13,P002,1,50,1.56,0.78,49.22,pix,Diego
3529,2025-07-13,P003,3,250,8.45,63.37,686.62,cartao_credito,Diego
3530,2025-07-13,P002,3,50,4.21,6.31,143.69,dinheiro,Ana
3531,2025-07-13,P004,3,900,7.48,201.96,2498.04,pix,Ana
3532,2025-07-13,P002,1,50,8.39,4.2,45.8,dinheiro,Carla
3533,2025-07-13,P001,2,3500,3.43,240.1,6759.9,dinheiro,Diego
3534,2025-07-13,P001,3,3500,0.97,101.85,10398.15,dinheiro,Diego
3535,2025-07-13,P004,2,900,4.83,86.94,1713.06,cartao_credito,Ana
3536,2025-07-13,P003,2,250,1.1,5.5,494.5,dinheiro,Bruno
3537,2025-07-14,P003,3,250,9.31,69.83,680.17,cartao_credito,Ana
3538,2025-07-14,P002,1,50,3.37,1.69,48.31,dinheiro,Diego
3539,2025-07-15,P003,3,250,5.23,39.23,710.77,pix,Ana
3540,2025-07-15,P005,1,180,0.87,1.57,178.43,cartao_credito,Ana
3541,2025-07-15,P002,3,50,2.35,3.52,146.47,cartao_credito,Ana
3542,2025-07-16,P001,2,3500,8.25,577.5,6422.5,cartao_credito,Carla
3543,2025-07-16,P001,2,3500,13.79,965.3,6034.7,cartao_credito,Ana
3544,2025-07-16,P001,3,3500,3.81,400.05,10099.95,cartao_credito,Ana
3545,2025-07-16,P001,1,3500,8.06,282.1,3217.9,dinheiro,Carla
3546,2025-07-16,P005,3,180,4.96,26.78,513.22,pix,Carla
3547,2025-07-16,P002,1,50,5.55,2.77,47.23,dinheiro,Carla
3548,2025-07-16,P003,2,250,3.49,17.45,482.55,dinheiro,Bruno
3549,2025-07-16,P005,2,180,4.93,17.75,342.25,pix,Carla
3550,2025-07-16,P002,1,50,7.51,3.75,46.24,pix,Diego
3551,2025-07-16,P002,3,50,6.96,10.44,139.56,cartao_credito,Diego
3552,2025-07-16,P001,2,3500,3.27,228.9,6771.1,pix,Ana
3553,2025-07-17,P004,3,900,2.15,58.05,2641.95,dinheiro,Ana
3554,2025-07-17,P003,3,250,8.02,60.15,689.85,dinheiro,Bruno
3555,2025-07-17,P003,3,250,1.47,11.03,738.98,pix,Bruno
3556,2025-07-17,P002,2,50,4.69,4.69,95.31,cartao_credito,Diego
3557,2025-07-17,P001,3,3500,7.84,823.2,9676.8,dinheiro,Ana
3558,2025-07-17,P001,3,3500,0.94,98.7,10401.3,cartao_credito,Carla
3559,2025-07-17,P002,3,50,6.15,9.23,140.78,pix,Diego
3560,2025-07-17,P003,2,250,4.98,24.9,475.1,pix,Diego
3561,2025-07-17,P003,3,250,3.65,27.38,722.62,cartao_credito,Diego
3562,2025-07-17,P005,1,180,0.47,0.85,179.15,dinheiro,Carla
3563,2025-07-18,P004,1,900,0.79,7.11,892.89,cartao_credito,Ana
3564,2025-07-18,P004,1,900,8.86,79.74,820.26,dinheiro,Diego
3565,2025-07-18,P005,2,180,2.27,8.17,351.83,dinheiro,Bruno
3566,2025-07-18,P005,2,180,9.14,32.9,327.1,dinheiro,Diego
3567,2025-07-18,P005,2,180,2.87,10.33,349.67,cartao_credito,Carla
3568,2025-07-19,P004,1,900,12.05,108.45,791.55,cartao_credito,Carla
3569,2025-07-19,P001,1,3500,6.64,232.4,3267.6,cartao_credito,Bruno
3570,2025-07-19,P002,2,50,2.36,2.36,97.64,pix,Bruno
3571,2025-07-19,P001,1,3500,6.86,240.1,3259.9,pix,Ana
3572,2025-07-19,P003,3,250,5.23,39.23,710.77,dinheiro,Diego
3573,2025-07-19,P003,3,250,6.36,47.7,702.3,cartao_credito,Ana
3574,2025-07-19,P005,1,180,5.79,10.42,169.58,pix,Bruno
3575,2025-07-19,P001,1,3500,9.47,331.45,3168.55,pix,Diego
3576,2025-07-19,P001,3,3500,9.88,1037.4,9462.6,pix,Carla
3577,2025-07-19,P002,2,50,10.4,10.4,89.6,cartao_credito,Ana
3578,2025-07-20,P002,1,50,6.19,3.1,46.91,pix,Ana
3579,2025-07-20,P001,3,3500,12.01,1261.05,9238.95,cartao_credito,Ana
3580,2025-07-20,P004,1,900,6.6,59.4,840.6,dinheiro,Diego
3581,2025-07-20,P004,1,900,14.42,129.78,770.22,cartao_credito,Bruno
3582,2025-07-20,P001,3,3500,8.87,931.35,9568.65,cartao_credito,Diego
3583,2025-07-20,P005,2,180,14.74,53.06,306.94,cartao_credito,Diego
3584,2025-07-20,P003,1,250,3.22,8.05,241.95,pix,Carla
3585,2025-07-20,P004,2,900,3.98,71.64,1728.36,dinheiro,Ana
3586,2025-07-20,P005,1,180,9.97,17.95,162.05,pix,Bruno
3587,2025-07-20,P002,1,50,1.29,0.65,49.35,pix,Bruno
3588,2025-07-21,P003,3,250,7.47,56.02,693.98,pix,Carla
3589,2025-07-21,P003,3,250,1.74,13.05,736.95,pix,Bruno
3590,2025-07-21,P002,1,50,0.81,0.41,49.59,cartao_credito,Ana
3591,2025-07-21,P003,2,250,3.94,19.7,480.3,dinheiro,Carla
3592,2025-07-22,P005,1,180,5.67,10.21,169.79,pix,Bruno
3593,2025-07-22,P001,2,3500,9.11,637.7,6362.3,pix,Diego
3594,2025-07-22,P003,2,250,4.75,23.75,476.25,dinheiro,Ana
3595,2025-07-22,P005,1,180,10.15,18.27,161.73,cartao_credito,Ana
3596,2025-07-22,P002,2,50,5.6,5.6,94.4,cartao_credito,Carla
3597,2025-07-22,P003,1,250,6.1,15.25,234.75,pix,Bruno
3598,2025-07-22,P001,1,3500,5.35,187.25,3312.75,cartao_credito,Ana
3599,2025-07-22,P004,3,900,5.25,141.75,2558.25,dinheiro,Ana
3600,2025-07-22,P005,3,180,1.84,9.94,530.06,dinheiro,Ana
3601,2025-07-22,P004,1,900,6.09,54.81,845.19,dinheiro,Carla
3602,2025-07-22,P001,1,3500,14.33,501.55,2998.45,cartao_credito,Diego
3603,2025-07-23,P002,1,50,9.18,4.59,45.41,pix,Diego
3604,2025-07-23,P004,2,900,7.16,128.88,1671.12,dinheiro,Ana
3605,2025-07-23,P001,1,3500,3.87,135.45,3364.55,dinheiro,Diego
3606,2025-07-24,P005,2,180,1.97,7.09,352.91,dinheiro,Diego
3607,2025-07-24,P002,3,50,5.22,7.83,142.17,pix,Carla
3608,2025-07-25,P005,3,180,0.57,3.08,536.92,pix,Ana
3609,2025-07-25,P004,2,900,2.94,52.92,1747.08,dinheiro,Carla
3610,2025-07-25,P003,3,250,0.67,5.03,744.98,pix,Bruno
3611,2025-07-25,P005,2,180,3.25,11.7,348.3,dinheiro,Ana
3612,2025-07-25,P001,3,3500,9.43,990.15,9509.85,cartao_credito,Ana
3613,2025-07-25,P001,2,3500,6.42,449.4,6550.6,pix,Diego
3614,2025-07-25,P004,3,900,4.05,109.35,2590.65,dinheiro,Diego
3615,2025-07-26,P005,2,180,5.09,18.32,341.68,dinheiro,Bruno
3616,2025-07-26,P005,3,180,4.95,26.73,513.27,dinheiro,Ana
3617,2025-07-26,P002,3,50,8.31,12.47,137.53,cartao_credito,Diego
3618,2025-07-27,P003,2,250,6.64,33.2,466.8,pix,Ana
3619,2025-07-27,P005,1,180,4.02,7.24,172.76,dinheiro,Carla
3620,2025-07-27,P003,2,250,13.73,68.65,431.35,cartao_credito,Carla
3621,2025-07-27,P002,2,50,3.38,3.38,96.62,cartao_credito,Bruno
3622,2025-07-27,P001,1,3500,5.21,182.35,3317.65,pix,Carla
3623,2025-07-27,P001,2,3500,8.27,578.9,6421.1,pix,Ana
3624,2025-07-27,P002,3,50,0.79,1.19,148.81,pix,Bruno
3625,2025-07-27,P001,2,3500,1.87,130.9,6869.1,dinheiro,Bruno
3626,2025-07-27,P005,2,180,7.55,27.18,332.82,pix,Ana
3627,2025-07-27,P004,2,900,0.74,13.32,1786.68,dinheiro,Bruno
3628,2025-07-28,P002,1,50,8.0,4.0,46.0,cartao_credito,Bruno
3629,2025-07-28,P003,1,250,9.97,24.93,225.07,dinheiro,Bruno
3630,2025-07-28,P001,1,3500,3.92,137.2,3362.8,cartao_credito,Bruno
3631,2025-07-28,P005,2,180,6.5,23.4,336.6,pix,Carla
3632,2025-07-28,P005,1,180,13.99,25.18,154.82,cartao_credito,Diego
3633,2025-07-28,P001,3,3500,0.79,82.95,10417.05,pix,Carla
3634,2025-07-28,P002,2,50,1.96,1.96,98.04,dinheiro,Carla
3635,2025-07-28,P003,2,250,3.69,18.45,481.55,pix,Ana
3636,2025-07-29,P001,3,3500,5.92,621.6,9878.4,pix,Ana
3637,2025-07-29,P004,1,900,6.45,58.05,841.95,dinheiro,Diego
3638,2025-07-29,P002,3,50,2.45,3.68,146.32,cartao_credito,Carla
3639,2025-07-29,P002,1,50,11.44,5.72,44.28,cartao_credito,Carla
3640,2025-07-30,P001,1,3500,9.03,316.05,3183.95,dinheiro,Carla
3641,2025-07-30,P002,1,50,1.9,0.95,49.05,pix,Carla
3642,2025-07-30,P002,3,50,0.59,0.89,149.12,pix,Diego
3643,2025-07-30,P001,1,3500,9.46,331.1,3168.9,pix,Ana
3644,2025-07-30,P003,1,250,8.15,20.38,229.62,dinheiro,Ana
3645,2025-07-30,P003,2,250,0.17,0.85,499.15,dinheiro,Diego
3646,2025-07-31,P003,3,250,0.75,5.62,744.38,dinheiro,Bruno
3647,2025-07-31,P005,3,180,9.81,52.97,487.03,cartao_credito,Diego
3648,2025-07-31,P002,2,50,3.79,3.79,96.21,dinheiro,Diego
3649,2025-07-31,P005,1,180,5.51,9.92,170.08,pix,Ana
3650,2025-07-31,P004,1,900,11.28,101.52,798.48,cartao_credito,Carla
3651,2025-07-31,P002,2,50,0.44,0.44,99.56,pix,Diego
3652,2025-07-31,P005,2,180,7.97,28.69,331.31,dinheiro,Bruno
3653,2025-07-31,P004,3,900,6.35,171.45,2528.55,dinheiro,Ana
3654,2025-07-31,P005,1,180,6.48,11.66,168.34,pix,Bruno
3655,2025-07-31,P005,3,180,10.79,58.27,481.73,cartao_credito,Diego
3656,2025-07-31,P002,1,50,8.09,4.04,45.95,dinheiro,Diego
3657,2025-08-01,P005,1,180,8.49,15.28,164.72,dinheiro,Diego
3658,2025-08-01,P002,1,50,5.48,2.74,47.26,cartao_credito,Diego
3659,2025-08-01,P002,1,50,6.21,3.1,46.9,dinheiro,Bruno
3660,2025-08-01,P004,1,900,6.46,58.14,841.86,pix,Bruno
3661,2025-08-01,P005,2,180,9.82,35.35,324.65,dinheiro,Ana
3662,2025-08-02,P001,1,3500,12.05,421.75,3078.25,cartao_credito,Diego
3663,2025-08-02,P003,1,250,7.38,18.45,231.55,cartao_credito,Bruno
3664,2025-08-02,P003,2,250,0.53,2.65,497.35,pix,Diego
3665,2025-08-02,P002,3,50,0.33,0.49,149.5,dinheiro,Bruno
3666,2025-08-02,P001,3,3500,5.43,570.15,9929.85,cartao_credito,Diego
3667,2025-08-02,P002,2,50,6.89,6.89,93.11,dinheiro,Carla
3668,2025-08-03,P004,3,900,8.45,228.15,2471.85,pix,Carla
3669,2025-08-03,P002,3,50,0.17,0.26,149.75,dinheiro,Bruno
3670,2025-08-03,P004,1,900,8.29,74.61,825.39,cartao_credito,Bruno
3671,2025-08-03,P003,2,250,12.92,64.6,435.4,cartao_credito,Bruno
3672,2025-08-03,P004,1,900,3.74,33.66,866.34,pix,Diego
3673,2025-08-03,P001,3,3500,10.27,1078.35,9421.65,cartao_credito,Ana
3674,2025-08-03,P002,3,50,12.78,19.17,130.83,cartao_credito,Ana
3675,2025-08-03,P001,2,3500,1.6,112.0,6888.0,dinheiro,Bruno
3676,2025-08-03,P003,3,250,14.59,109.42,640.58,cartao_credito,Bruno
3677,2025-08-03,P004,1,900,5.8,52.2,847.8,dinheiro,Carla
3678,2025-08-03,P002,2,50,0.79,0.79,99.21,dinheiro,Carla
3679,2025-08-04,P003,2,250,3.54,17.7,482.3,cartao_credito,Bruno
3680,2025-08-04,P004,1,900,8.2,73.8,826.2,dinheiro,Bruno
3681,2025-08-04,P004,3,900,0.53,14.31,2685.69,pix,Diego
3682,2025-08-04,P001,2,3500,5.89,412.3,6587.7,cartao_credito,Diego
3683,2025-08-05,P005,1,180,7.34,13.21,166.79,cartao_credito,Diego
3684,2025-08-05,P001,1,3500,7.86,275.1,3224.9,cartao_credito,Bruno
3685,2025-08-05,P003,1,250,1.04,2.6,247.4,dinheiro,Diego
3686,2025-08-05,P004,1,900,4.32,38.88,861.12,cartao_credito,Carla
3687,2025-08-05,P002,3,50,9.66,14.49,135.51,pix,Bruno
3688,2025-08-06,P003,3,250,6.25,46.88,703.12,cartao_credito,Ana
3689,2025-08-06,P004,1,900,6.38,57.42,842.58,pix,Ana
3690,2025-08-06,P004,2,900,8.9,160.2,1639.8,dinheiro,Bruno
3691,2025-08-06,P003,1,250,9.63,24.08,225.93,pix,Diego
3692,2025-08-06,P003,1,250,3.82,9.55,240.45,dinheiro,Bruno
3693,2025-08-06,P005,1,180,8.65,15.57,164.43,pix,Bruno
3694,2025-08-06,P005,3,180,1.27,6.86,533.14,dinheiro,Diego
3695,2025-08-07,P001,3,3500,0.66,69.3,10430.7,dinheiro,Ana
3696,2025-08-07,P002,1,50,1.34,0.67,49.33,pix,Bruno
3697,2025-08-07,P002,1,50,4.22,2.11,47.89,dinheiro,Ana
3698,2025-08-07,P004,1,900,1.3,11.7,888.3,dinheiro,Bruno
3699,2025-08-07,P001,3,3500,9.34,980.7,9519.3,dinheiro,Bruno
3700,2025-08-07,P002,2,50,2.34,2.34,97.66,dinheiro,Diego
3701,2025-08-07,P001,3,3500,4.65,488.25,10011.75,dinheiro,Bruno
3702,2025-08-07,P002,2,50,4.96,4.96,95.04,dinheiro,Diego
3703,2025-08-07,P001,2,3500,0.02,1.4,6998.6,cartao_credito,Bruno
3704,2025-08-07,P002,2,50,5.23,5.23,94.77,cartao_credito,Ana
3705,2025-08-08,P003,2,250,7.9,39.5,460.5,dinheiro,Carla
3706,2025-08-08,P003,3,250,9.33,69.97,680.02,pix,Ana
3707,2025-08-08,P004,2,900,2.36,42.48,1757.52,pix,Bruno
3708,2025-08-09,P001,2,3500,6.68,467.6,6532.4,pix,Diego
3709,2025-08-09,P003,3,250,2.46,18.45,731.55,pix,Bruno
3710,2025-08-09,P003,1,250,8.91,22.27,227.72,dinheiro,Ana
3711,2025-08-09,P005,1,180,2.22,4.0,176.0,dinheiro,Carla
3712,2025-08-10,P001,1,3500,3.44,120.4,3379.6,pix,Ana
3713,2025-08-10,P001,3,3500,3.94,413.7,10086.3,cartao_credito,Ana
3714,2025-08-10,P005,1,180,11.19,20.14,159.86,cartao_credito,Ana
3715,2025-08-10,P005,1,180,4.95,8.91,171.09,dinheiro,Bruno
3716,2025-08-10,P001,2,3500,5.89,412.3,6587.7,cartao_credito,Diego
3717,2025-08-10,P001,3,3500,14.2,1491.0,9009.0,cartao_credito,Bruno
3718,2025-08-10,P002,2,50,1.32,1.32,98.68,pix,Ana
3719,2025-08-11,P005,3,180,9.92,53.57,486.43,pix,Carla
3720,2025-08-11,P004,1,900,1.96,17.64,882.36,dinheiro,Diego
3721,2025-08-11,P004,1,900,1.64,14.76,885.24,pix,Carla
3722,2025-08-11,P003,2,250,2.68,13.4,486.6,dinheiro,Carla
3723,2025-08-11,P001,1,3500,9.78,342.3,3157.7,dinheiro,Diego
3724,2025-08-12,P005,2,180,12.15,43.74,316.26,cartao_credito,Bruno
3725,2025-08-12,P004,2,900,11.96,215.28,1584.72,cartao_credito,Bruno
3726,2025-08-12,P001,2,3500,2.59,181.3,6818.7,cartao_credito,Carla
3727,2025-08-13,P005,1,180,8.24,14.83,165.17,dinheiro,Diego
3728,2025-08-13,P001,3,3500,7.24,760.2,9739.8,pix,Ana
3729,2025-08-13,P005,1,180,8.21,14.78,165.22,pix,Carla
3730,2025-08-13,P002,1,50,12.67,6.33,43.66,cartao_credito,Carla
3731,2025-08-13,P005,2,180,2.35,8.46,351.54,dinheiro,Ana
3732,2025-08-13,P001,3,3500,4.4,462.0,10038.0,pix,Bruno
3733,2025-08-13,P001,1,3500,0.12,4.2,3495.8,dinheiro,Ana
3734,2025-08-13,P004,1,900,5.11,45.99,854.01,cartao_credito,Carla
3735,2025-08-13,P001,2,3500,6.78,474.6,6525.4,pix,Bruno
3736,2025-08-13,P001,2,3500,4.74,331.8,6668.2,dinheiro,Bruno
3737,2025-08-13,P002,2,50,3.98,3.98,96.02,cartao_credito,Carla
3738,2025-08-14,P003,3,250,9.89,74.17,675.83,dinheiro,Diego
3739,2025-08-14,P001,2,3500,9.32,652.4,6347.6,pix,Ana
3740,2025-08-14,P005,2,180,4.58,16.49,343.51,pix,Carla
3741,2025-08-14,P001,1,3500,1.83,64.05,3435.95,cartao_credito,Diego
3742,2025-08-14,P004,3,900,13.58,366.66,2333.34,cartao_credito,Ana
3743,2025-08-14,P002,3,50,4.75,7.12,142.88,cartao_credito,Carla
3744,2025-08-14,P002,3,50,0.78,1.17,148.83,pix,Bruno
3745,2025-08-14,P005,3,180,1.54,8.32,531.68,pix,Ana
3746,2025-08-14,P004,3,900,11.56,312.12,2387.88,cartao_credito,Diego
3747,2025-08-14,P005,3,180,0.2,1.08,538.92,dinheiro,Carla
3748,2025-08-14,P005,2,180,6.66,23.98,336.02,pix,Carla
3749,2025-08-15,P004,1,900,6.49,58.41,841.59,pix,Bruno
3750,2025-08-15,P004,1,900,11.64,104.76,795.24,cartao_credito,Diego
3751,2025-08-15,P005,3,180,6.53,35.26,504.74,cartao_credito,Bruno
3752,2025-08-15,P001,3,3500,2.38,249.9,10250.1,cartao_credito,Ana
